res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142838,가나 앙상블 티라미수,2022-04-26,N,154.0
X120,대륙식품(주),X120,대륙식품(주),5125409,빈츠 76g (H),2022-04-25,D,1384.62
X120,대륙식품(주),X120,대륙식품(주),5125409,빈츠 76g (H),2022-04-25,N,1315.38
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-04-25,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-04-25,N,2007.69
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-04-26,D,1384.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-04-26,N,3323.08
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-04-27,D,1178.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-04-27,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-02,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-02,N,2617.85
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-03,D,1384.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-03,N,3323.08
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-04,D,1384.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-04,N,3323.08
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-05,D,1384.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-05,N,1930.15
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-10,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-10,N,2159.31
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-11,D,1384.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-11,N,626.08
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-04-27,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-04-27,N,1661.67
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-04-28,D,857.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-04-28,N,2057.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-04-29,D,857.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-04-29,N,2057.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-02,D,39.76
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-02,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-06,D,250.43
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-06,N,2057.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-09,D,857.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-09,N,1725.72
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-10,D,857.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-10,N,720.43
X120,대륙식품(주),X120,대륙식품(주),5141045,중국 청도법인 빈츠 102g,2022-05-02,D,374.77
X120,대륙식품(주),X120,대륙식품(주),5141045,중국 청도법인 빈츠 102g,2022-05-02,N,687.23
X120,대륙식품(주),X120,대륙식품(주),5142206,수출공통 빈츠 204g,2022-04-27,D,127.52
X120,대륙식품(주),X120,대륙식품(주),5142206,수출공통 빈츠 204g,2022-04-27,N,395.48
X120,대륙식품(주),X120,대륙식품(주),5142206,수출공통 빈츠 204g,2022-05-02,D,326.0
X120,대륙식품(주),X120,대륙식품(주),5142206,수출공통 빈츠 204g,2022-05-02,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5142503,빈츠 카페모카 102g,2022-05-02,D,419.0
X120,대륙식품(주),X120,대륙식품(주),5142503,빈츠 카페모카 102g,2022-05-02,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5142503,빈츠 카페모카 102g,2022-05-09,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5142503,빈츠 카페모카 102g,2022-05-09,N,117.0
X120,대륙식품(주),X120,대륙식품(주),5142504,빈츠 카페모카 204g,2022-05-05,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5142504,빈츠 카페모카 204g,2022-05-05,N,862.29
X120,대륙식품(주),X120,대륙식품(주),5142504,빈츠 카페모카 204g,2022-05-06,D,606.71
X120,대륙식품(주),X120,대륙식품(주),5142504,빈츠 카페모카 204g,2022-05-06,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5142504,빈츠 카페모카 204g,2022-05-09,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5142504,빈츠 카페모카 204g,2022-05-09,N,259.0
X120,대륙식품(주),X120,대륙식품(주),5143272,빈츠 딸기프로마쥬 204g (에스더버니),2022-05-02,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5143272,빈츠 딸기프로마쥬 204g (에스더버니),2022-05-02,N,18.0
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-04-25,D,947.37
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-04-25,N,568.42
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-04-26,D,947.37
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-04-26,N,568.42
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-04-27,D,947.37
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-04-27,N,568.42
