res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-02,N,533.33
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-03,D,533.33
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-03,N,533.34
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-04,D,533.33
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-04,N,533.33
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-05,D,97.78
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-05,N,0.0
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5142539,자일)판 샤인머스켓 23G,2022-05-05,D,330.0
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5142539,자일)판 샤인머스켓 23G,2022-05-05,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5106237,자일리톨 F 24g,2022-05-02,D,1660.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5106237,자일리톨 F 24g,2022-05-02,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5106237,자일리톨 F 24g,2022-05-03,D,20.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5106237,자일리톨 F 24g,2022-05-03,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108126,자일리톨 W 24g,2022-05-02,D,300.0
